Date,Demographic_category,Administered_Dose1,Administered_Dose1_pct_known,Administered_Dose1_pct_US,Series_Complete_Yes,Administered_Dose1_pct_agegroup,Series_Complete_Pop_pct_agegroup,Series_Complete_Pop_Pct_known,Series_Complete_Pop_Pct_US,Booster_Doses_Vax_pct_agegroup,Booster_Doses_Pop_Pct_known,Booster_Doses_Vax_Pct_US,Booster_Doses_Pop_Pct_known_Last14Days,Booster_Doses_Yes,Booster_Doses_Yes_Last14Days
9/4/2021,Race_eth_NHBlack,14825045,9.7,7.1,12823827,36,31.1,9.3,7.1,1.5,4.5,8.1,4.8,42212,29048
9/4/2021,US,208647873,,100,180398943,62.8,54.3,,100,2.4,,,,1084353,694828
9/4/2021,Ages_<5yrs,7113,0,0,2525,0,0,0,0,0,0,0,0,0,0
9/4/2021,Race_eth_NHAsian,10159005,6.6,4.9,9633232,53.5,50.7,7,5.3,2.5,3.7,4,4,35453,24172
9/3/2021,Ages_65-74_yrs,30098364,14.4,14.4,27175538,94.4,85.2,15.1,15.1,2.2,55.9,59.6,54.9,593352,377883
9/3/2021,Race_eth_NHBlack,14799247,9.7,7.1,12793716,35.9,31,9.3,7.1,1.5,4.5,8.1,4.8,41415,28733
9/3/2021,Sex_Female,108610912,52.6,52.1,94260809,64.4,55.9,52.7,52.3,2.2,52.4,54.7,52.6,555877,361695
9/3/2021,Race_eth_unknown,55044498,35.9,26.4,41849645,,,30.3,23.2,1.3,14.6,30.5,13.9,135661,83906
9/3/2021,Ages_18-24_yrs,18619261,8.9,8.9,15205554,60.9,49.7,8.4,8.4,0,0,0,0,0,0
9/3/2021,Sex_unknown,1881539,0.9,0.9,1394491,,,0.8,0.8,0.4,0.1,0.5,0.1,835,589
9/3/2021,Race_eth_NHWhite,87461456,57,42,80910465,44.3,41,58.5,44.9,2.8,75.5,71.6,74.9,698814,452612
9/3/2021,Age_known,208378159,100,100,180117754,,,100,100,2.3,100,100,100,1061784,688149
9/3/2021,Ages_<12yrs,204656,0.1,0.1,124212,0.4,0.3,0.1,0.1,0,0,0,0,0,0
9/3/2021,Race_eth_Hispanic,29866317,19.5,14.3,25386753,46.8,39.8,18.4,14.1,1.8,6.6,9.7,6.9,60777,41830
9/3/2021,Ages_40-49_yrs,29885135,14.3,14.3,25791661,73.3,63.2,14.3,14.3,0,0,0,0,0,0
9/3/2021,Race_eth_NHAsian,10151169,6.6,4.9,9623786,53.4,50.7,7,5.3,2.4,3.7,4,3.9,34184,23599
9/3/2021,Sex_known,206518473,100,99.1,178728547,,,100,99.2,2.3,100,100,100,1060949,687560
9/3/2021,Ages_5-11_yrs,193570,0.1,0.1,120617,0.7,0.4,0.1,0.1,0,0,0,0,0,0
9/3/2021,Race_eth_NHNHOPI,461756,0.3,0.2,409258,49.7,44.1,0.3,0.2,1.9,0.1,0.2,0.1,1214,835
9/3/2021,Race_eth_NHMult_Oth,9292516,6.1,4.5,8024141,95,95,5.8,4.5,4.2,9.1,5.8,8.7,84192,52450
9/3/2021,Ages_12-17_yrs,13627466,6.5,6.5,10721888,53.9,42.4,6,6,0,0,0,0,0,0
9/3/2021,Ages_<5yrs,7111,0,0,2524,0,0,0,0,0,0,0,0,0,0
9/3/2021,Sex_Male,97907561,47.4,47,84467738,59.9,51.7,47.3,46.9,2.5,47.6,45.3,47.4,505072,325865
9/3/2021,Ages_50-64_yrs,51655827,24.8,24.8,45851488,81.1,72,25.5,25.5,0,0,0,0,0,0
9/3/2021,Ages_12-15_yrs,8656235,4.2,4.2,6657478,51.2,39.4,3.7,3.7,0,0,0,0,0,0
9/3/2021,Ages_16-17_yrs,4971231,2.4,2.4,4064410,59.3,48.4,2.3,2.3,0,0,0,0,0,0
9/3/2021,Ages_25-39_yrs,43826771,21,21,36792799,64.1,53.8,20.4,20.4,0,0,0,0,0,0
9/3/2021,Race_eth_NHAIAN,1323048,0.9,0.6,1125269,54.3,46.2,0.8,0.6,2.6,0.6,0.6,0.7,5527,4184
9/3/2021,Ages_75+_yrs,20460679,9.8,9.8,18454614,89.3,80.6,10.2,10.2,2.5,44.1,40.4,45.1,468432,310266
9/3/2021,Race_eth_known,153355509,100,73.6,138273388,,,100,76.8,2.6,100,100,100,926123,604243
9/3/2021,US,208400012,,100,180123038,62.8,54.3,,100,2.3,,,,1061784,688149
9/3/2021,Age_unknown,21853,0,0,5284,,,0,0,0,0,0,0,0,0
9/2/2021,Race_eth_known,153013098,100,73.6,137884284,,,100,76.8,2.5,100,100,100,870355,574973
9/2/2021,Race_eth_NHNHOPI,459678,0.3,0.2,407400,49.5,43.9,0.3,0.2,1.8,0.1,0.2,0.1,1115,771
9/2/2021,Race_eth_Hispanic,29775443,19.5,14.3,25277405,46.7,39.6,18.3,14.1,1.7,6.5,9.7,6.8,56430,39277
9/2/2021,Age_unknown,21796,0,0,5252,,,0,0,0,0,0,0,0,0
9/2/2021,Ages_40-49_yrs,29817100,14.3,14.3,25716776,73.1,63,14.3,14.3,0,0,0,0,0,0
9/2/2021,Ages_16-17_yrs,4951936,2.4,2.4,4039509,59,48.1,2.2,2.2,0,0,0,0,0,0
9/2/2021,Race_eth_NHWhite,87294646,57.1,42,80729109,44.2,40.9,58.5,44.9,2.6,75.6,71.6,75,657675,431194
9/2/2021,Race_eth_NHAIAN,1319581,0.9,0.6,1121705,54.2,46.1,0.8,0.6,2.4,0.6,0.6,0.7,5092,3906
9/2/2021,Ages_25-39_yrs,43692325,21,21,36664368,63.9,53.6,20.4,20.4,0,0,0,0,0,0
9/2/2021,Ages_50-64_yrs,51577040,24.8,24.8,45762895,81,71.9,25.5,25.5,0,0,0,0,0,0
9/2/2021,Ages_65-74_yrs,30073367,14.5,14.5,27151451,94.3,85.2,15.1,15.1,2.1,55.9,59.6,55,558392,360720
9/2/2021,Sex_known,206064668,100,99.1,178244983,,,100,99.2,2.2,100,100,100,997799,654914
9/2/2021,Ages_12-15_yrs,8602896,4.1,4.1,6581385,50.9,38.9,3.7,3.7,0,0,0,0,0,0
9/2/2021,Race_eth_unknown,54930119,35.9,26.4,41752799,,,30.3,23.2,1.2,14.7,30.5,14,128227,80514
9/2/2021,Ages_75+_yrs,20447348,9.8,9.8,18442650,89.3,80.5,10.3,10.3,2.4,44.1,40.4,45,440190,294767
9/2/2021,Sex_unknown,1878554,0.9,0.9,1392105,,,0.8,0.8,0.3,0.1,0.5,0.1,783,573
9/2/2021,Ages_12-17_yrs,13554832,6.5,6.5,10620894,53.6,42,5.9,5.9,0,0,0,0,0,0
9/2/2021,Sex_Female,108372998,52.6,52.1,94007084,64.3,55.8,52.7,52.3,2.1,52.3,54.7,52.5,521818,344044
9/2/2021,US,207943222,,100,179637088,62.6,54.1,,100,2.2,,,,998582,655487
9/2/2021,Ages_5-11_yrs,193409,0.1,0.1,120536,0.7,0.4,0.1,0.1,0,0,0,0,0,0
9/2/2021,Race_eth_NHAsian,10139265,6.6,4.9,9609691,53.4,50.6,7,5.3,2.3,3.7,4,3.9,31843,22422
9/2/2021,Ages_18-24_yrs,18554930,8.9,8.9,15148677,60.7,49.5,8.4,8.4,0,0,0,0,0,0
9/2/2021,Sex_Male,97691670,47.4,47,84237899,59.8,51.5,47.3,46.9,2.3,47.7,45.3,47.5,475981,310870
9/2/2021,Race_eth_NHBlack,14752391,9.6,7.1,12741905,35.8,30.9,9.2,7.1,1.4,4.4,8.1,4.7,38711,27249
9/2/2021,Ages_<5yrs,7107,0,0,2520,0,0,0,0,0,0,0,0,0,0
9/2/2021,Race_eth_NHMult_Oth,9272094,6.1,4.5,7997069,95,95,5.8,4.5,3.9,9.1,5.8,8.7,79489,50154
9/2/2021,Ages_<12yrs,204484,0.1,0.1,124125,0.4,0.3,0.1,0.1,0,0,0,0,0,0
9/2/2021,Age_known,207921426,100,100,179631836,,,100,100,2.2,100,100,100,998582,655487
9/1/2021,Ages_<5yrs,7097,0,0,2518,0,0,0,0,0,0,0,0,0,0
9/1/2021,Ages_18-24_yrs,18491516,8.9,8.9,15099564,60.5,49.4,8.4,8.4,0,0,0,0,0,0
9/1/2021,Age_unknown,21765,0,0,5233,,,0,0,0,0,0,0,0,0
9/1/2021,Age_known,207516050,100,100,179234786,,,100,100,2,100,100,100,932603,653555
9/1/2021,Ages_12-15_yrs,8567000,4.1,4.1,6528820,50.6,38.6,3.6,3.6,0,0,0,0,0,0
9/1/2021,Sex_unknown,1875888,0.9,0.9,1390096,,,0.8,0.8,0.3,0.1,0.5,0.1,733,573
9/1/2021,US,207537815,,100,179240019,62.5,54,,100,2,,,,932603,653555
9/1/2021,Race_eth_unknown,54824406,35.9,26.4,41672278,,,30.3,23.2,1.1,14.8,30.5,14.2,120528,81108
9/1/2021,Race_eth_NHAsian,10130042,6.6,4.9,9599215,53.3,50.5,7,5.4,2.1,3.6,4,3.9,29575,22084
9/1/2021,Ages_75+_yrs,20433033,9.8,9.8,18430610,89.2,80.5,10.3,10.3,2.2,43.9,40.5,44.6,409736,291528
9/1/2021,Ages_50-64_yrs,51507732,24.8,24.8,45690094,80.9,71.8,25.5,25.5,0,0,0,0,0,0
9/1/2021,Ages_<12yrs,204333,0.1,0.1,124080,0.4,0.3,0.1,0.1,0,0,0,0,0,0
9/1/2021,Race_eth_NHNHOPI,458270,0.3,0.2,406074,49.3,43.7,0.3,0.2,1.6,0.1,0.2,0.1,1029,736
9/1/2021,Ages_5-11_yrs,193277,0.1,0.1,120493,0.7,0.4,0.1,0.1,0,0,0,0,0,0
9/1/2021,Race_eth_known,152713404,100,73.6,137567736,,,100,76.8,2.3,100,100,100,812075,572447
9/1/2021,Ages_12-17_yrs,13503879,6.5,6.5,10549024,53.4,41.7,5.9,5.9,0,0,0,0,0,0
9/1/2021,Race_eth_NHAIAN,1316366,0.9,0.6,1118418,54.1,45.9,0.8,0.6,2.2,0.6,0.6,0.7,4673,3796
9/1/2021,Ages_65-74_yrs,30049377,14.5,14.5,27128759,94.2,85.1,15.1,15.1,1.9,56.1,59.5,55.4,522867,362027
9/1/2021,Race_eth_Hispanic,29699218,19.4,14.3,25189692,46.6,39.5,18.3,14.1,1.5,6.4,9.7,6.8,52160,38704
9/1/2021,Sex_Female,108168238,52.6,52.1,93804004,64.2,55.7,52.7,52.3,2,52.3,54.7,52.6,487346,343664
9/1/2021,Ages_40-49_yrs,29757901,14.3,14.3,25656560,73,62.9,14.3,14.3,0,0,0,0,0,0
9/1/2021,Ages_25-39_yrs,43568279,21,21,36556095,63.7,53.5,20.4,20.4,0,0,0,0,0,0
9/1/2021,Race_eth_NHMult_Oth,9255109,6.1,4.5,7976626,95,95,5.8,4.5,3.7,9.2,5.8,8.8,74821,50603
9/1/2021,Race_eth_NHWhite,87147837,57.1,42,80584315,44.2,40.8,58.6,45,2.5,75.6,71.7,75.1,614119,429960
9/1/2021,Ages_16-17_yrs,4936879,2.4,2.4,4020204,58.8,47.9,2.2,2.2,0,0,0,0,0,0
9/1/2021,Sex_Male,97493689,47.4,47,84045919,59.6,51.4,47.3,46.9,2.2,47.7,45.3,47.4,444524,309318
9/1/2021,Sex_known,205661927,100,99.1,177849923,,,100,99.2,2.1,100,100,100,931870,652982
9/1/2021,Race_eth_NHBlack,14706562,9.6,7.1,12693396,35.7,30.8,9.2,7.1,1.3,4.4,8.1,4.6,35698,26564
8/31/2021,Ages_12-15_yrs,8529139,4.1,4.1,6475359,50.4,38.3,3.6,3.6,0,0,0,0,0,0
8/31/2021,Race_eth_NHNHOPI,456438,0.3,0.2,404616,49.2,43.6,0.3,0.2,1.5,0.1,0.2,0.1,943,709
8/31/2021,Ages_25-39_yrs,43437904,21,21,36445957,63.5,53.3,20.4,20.4,0,0,0,0,0,0
8/31/2021,Ages_16-17_yrs,4920113,2.4,2.4,3999765,58.6,47.7,2.2,2.2,0,0,0,0,0,0
8/31/2021,Race_eth_NHBlack,14659406,9.6,7.1,12644019,35.6,30.7,9.2,7.1,1.2,4.4,8.1,4.6,32822,26148
8/31/2021,Race_eth_unknown,54712343,35.9,26.4,41591273,,,30.3,23.3,1.1,15,30.5,14.4,112306,81621
8/31/2021,Race_eth_NHMult_Oth,9236263,6.1,4.5,7954389,95,95,5.8,4.4,3.5,9.3,5.8,9,69829,51203
8/31/2021,Sex_unknown,1873137,0.9,0.9,1388133,,,0.8,0.8,0.3,0.1,0.5,0.1,674,562
8/31/2021,Sex_Male,97281444,47.4,47,83846496,59.5,51.3,47.3,46.9,2,47.7,45.3,47.3,411090,306954
8/31/2021,Ages_<12yrs,204196,0.1,0.1,124031,0.4,0.3,0.1,0.1,0,0,0,0,0,0
8/31/2021,Ages_12-17_yrs,13449252,6.5,6.5,10475124,53.1,41.4,5.9,5.9,0,0,0,0,0,0
8/31/2021,Ages_18-24_yrs,18425762,8.9,8.9,15049443,60.2,49.2,8.4,8.4,0,0,0,0,0,0
8/31/2021,Ages_40-49_yrs,29694503,14.3,14.3,25595409,72.8,62.7,14.3,14.3,0,0,0,0,0,0
8/31/2021,US,207110375,,100,178836007,62.4,53.9,,100,1.9,,,,862649,649149
8/31/2021,Ages_50-64_yrs,51434612,24.8,24.8,45616499,80.8,71.7,25.5,25.5,0,0,0,0,0,0
8/31/2021,Race_eth_known,152398027,100,73.6,137244729,,,100,76.7,2.2,100,100,100,750343,567528
8/31/2021,Age_known,207088647,100,100,178830801,,,100,100,1.9,100,100,100,862649,649149
8/31/2021,Ages_65-74_yrs,30023746,14.5,14.5,27105867,94.2,85,15.2,15.2,1.8,56.2,59.5,55.7,485105,361611
8/31/2021,Race_eth_Hispanic,29616767,19.4,14.3,25099790,46.5,39.4,18.3,14,1.4,6.4,9.7,6.7,47938,38037
8/31/2021,Age_unknown,21728,0,0,5206,,,0,0,0,0,0,0,0,0
8/31/2021,Ages_75+_yrs,20418672,9.9,9.9,18418471,89.1,80.4,10.3,10.3,2,43.8,40.5,44.3,377544,287538
8/31/2021,Race_eth_NHAIAN,1313073,0.9,0.6,1115102,53.9,45.8,0.8,0.6,2,0.6,0.6,0.6,4234,3611
8/31/2021,Sex_known,205237238,100,99.1,177447874,,,100,99.2,1.9,100,100,100,861975,648587
8/31/2021,Ages_<5yrs,7089,0,0,2516,0,0,0,0,0,0,0,0,0,0
8/31/2021,Ages_5-11_yrs,193153,0.1,0.1,120446,0.7,0.4,0.1,0.1,0,0,0,0,0,0
8/31/2021,Sex_Female,107955794,52.6,52.1,93601378,64.1,55.5,52.7,52.3,1.8,52.3,54.7,52.7,450885,341633
8/31/2021,Race_eth_NHWhite,86995464,57.1,42,80438431,44.1,40.8,58.6,45,2.3,75.6,71.7,75.1,567226,426201
8/31/2021,Race_eth_NHAsian,10120616,6.6,4.9,9588382,53.3,50.5,7,5.4,2,3.6,4,3.8,27351,21619
8/30/2021,Sex_Male,97072712,47.4,47,83638992,59.4,51.2,47.2,46.9,1.9,47.7,45.3,47.4,381371,310293
8/30/2021,Race_eth_known,152085024,100,73.6,136909849,,,100,76.7,2,100,100,100,695505,571472
8/30/2021,Age_known,206667518,100,100,178412906,,,100,100,1.8,100,100,100,800250,654904
8/30/2021,Race_eth_NHAIAN,1309557,0.9,0.6,1111814,53.8,45.7,0.8,0.6,1.8,0.6,0.6,0.6,3907,3483
8/30/2021,Age_unknown,21679,0,0,5193,,,0,0,0,0,0,0,0,0
8/30/2021,Ages_16-17_yrs,4903164,2.4,2.4,3978031,58.4,47.4,2.2,2.2,0,0,0,0,0,0
8/30/2021,Race_eth_NHBlack,14611575,9.6,7.1,12592824,35.5,30.6,9.2,7.1,1.1,4.3,8.1,4.5,30074,25760
8/30/2021,Race_eth_Hispanic,29531233,19.4,14.3,25003958,46.3,39.2,18.3,14,1.3,6.3,9.7,6.6,43950,37452
8/30/2021,Ages_75+_yrs,20404471,9.9,9.9,18406494,89.1,80.4,10.3,10.3,1.9,43.6,40.5,44.1,349270,288509
8/30/2021,Ages_<12yrs,204079,0.1,0.1,123972,0.4,0.3,0.1,0.1,0,0,0,0,0,0
8/30/2021,Ages_12-17_yrs,13394172,6.5,6.5,10397383,52.9,41.1,5.8,5.8,0,0,0,0,0,0
8/30/2021,Ages_5-11_yrs,193046,0.1,0.1,120394,0.7,0.4,0.1,0.1,0,0,0,0,0,0
8/30/2021,Race_eth_NHAsian,10111089,6.6,4.9,9576823,53.2,50.4,7,5.4,1.8,3.6,4,3.7,25124,21261
8/30/2021,Race_eth_NHNHOPI,455040,0.3,0.2,403341,49,43.4,0.3,0.2,1.4,0.1,0.2,0.1,865,704
8/30/2021,Ages_40-49_yrs,29630976,14.3,14.3,25531432,72.6,62.6,14.3,14.3,0,0,0,0,0,0
8/30/2021,Sex_unknown,1870398,0.9,0.9,1386333,,,0.8,0.8,0.3,0.1,0.5,0.1,607,540
8/30/2021,US,206689197,,100,178418099,62.3,53.7,,100,1.8,,,,800250,654904
8/30/2021,Race_eth_NHWhite,86848407,57.1,42,80289001,44,40.7,58.6,45,2.1,75.7,71.7,75.3,526538,430567
8/30/2021,Ages_25-39_yrs,43310112,21,21,36333999,63.3,53.1,20.4,20.4,0,0,0,0,0,0
8/30/2021,Ages_50-64_yrs,51361943,24.9,24.8,45539361,80.7,71.5,25.5,25.5,0,0,0,0,0,0
8/30/2021,Ages_<5yrs,7084,0,0,2511,0,0,0,0,0,0,0,0,0,0
8/30/2021,Race_eth_unknown,54604168,35.9,26.4,41508245,,,30.3,23.3,1,15.1,30.5,14.6,104745,83432
8/30/2021,Race_eth_NHMult_Oth,9218123,6.1,4.5,7932088,95,95,5.8,4.4,3.2,9.4,5.8,9.1,65047,52245
8/30/2021,Ages_12-15_yrs,8491008,4.1,4.1,6419352,50.2,38,3.6,3.6,0,0,0,0,0,0
8/30/2021,Sex_known,204818799,100,99.1,177031766,,,100,99.2,1.8,100,100,100,799643,654364
8/30/2021,Sex_Female,107746087,52.6,52.1,93392774,63.9,55.4,52.8,52.3,1.7,52.3,54.7,52.6,418272,344071
8/30/2021,Ages_65-74_yrs,29998956,14.5,14.5,27082290,94.1,84.9,15.2,15.2,1.7,56.4,59.5,55.9,450980,366395
8/30/2021,Ages_18-24_yrs,18362809,8.9,8.9,14997975,60,49,8.4,8.4,0,0,0,0,0,0
8/29/2021,Race_eth_unknown,54495065,35.9,26.4,41422344,,,30.3,23.3,0.9,15.2,30.5,14.8,97633,84584
8/29/2021,Age_known,206248758,100,100,177985175,,,100,100,1.6,100,100,100,741468,654468
8/29/2021,Ages_40-49_yrs,29567675,14.3,14.3,25465964,72.5,62.4,14.3,14.3,0,0,0,0,0,0
8/29/2021,Race_eth_Hispanic,29445026,19.4,14.3,24905039,46.2,39.1,18.2,14,1.2,6.3,9.7,6.4,40507,36727
8/29/2021,Sex_Male,96865241,47.4,47,83425104,59.3,51,47.2,46.9,1.7,47.7,45.3,47.5,353378,310634
8/29/2021,Race_eth_NHWhite,86702194,57.1,42,80136487,43.9,40.6,58.7,45,2,75.8,71.7,75.5,487721,430361
8/29/2021,Sex_known,204402399,100,99.1,176605624,,,100,99.2,1.6,100,100,100,740896,653921
8/29/2021,Ages_<5yrs,7078,0,0,2511,0,0,0,0,0,0,0,0,0,0
8/29/2021,Ages_75+_yrs,20390785,9.9,9.9,18395151,89,80.3,10.3,10.3,1.8,43.5,40.5,43.8,322229,286360
8/29/2021,Race_eth_NHAsian,10100835,6.7,4.9,9564041,53.2,50.3,7,5.4,1.7,3.6,4,3.6,23023,20609
8/29/2021,Age_unknown,21666,0,0,5176,,,0,0,0,0,0,0,0,0
8/29/2021,Race_eth_NHAIAN,1306544,0.9,0.6,1108678,53.7,45.5,0.8,0.6,1.7,0.6,0.6,0.6,3556,3324
8/29/2021,Ages_12-15_yrs,8452301,4.1,4.1,6360690,50,37.6,3.6,3.6,0,0,0,0,0,0
8/29/2021,Ages_25-39_yrs,43184141,20.9,20.9,36218603,63.1,53,20.3,20.3,0,0,0,0,0,0
8/29/2021,Ages_18-24_yrs,18301167,8.9,8.9,14945878,59.8,48.9,8.4,8.4,0,0,0,0,0,0
8/29/2021,Race_eth_NHBlack,14568207,9.6,7.1,12544388,35.3,30.4,9.2,7,1,4.3,8.1,4.5,27759,25372
8/29/2021,Ages_16-17_yrs,4886111,2.4,2.4,3955396,58.2,47.1,2.2,2.2,0,0,0,0,0,0
8/29/2021,Race_eth_known,151775354,100,73.6,136568002,,,100,76.7,1.8,100,100,100,643835,569884
8/29/2021,Race_eth_NHNHOPI,453357,0.3,0.2,401673,48.8,43.3,0.3,0.2,1.2,0.1,0.2,0.1,790,699
8/29/2021,US,206270424,,100,177990351,62.1,53.6,,100,1.6,,,,741468,654468
8/29/2021,Race_eth_NHMult_Oth,9199191,6.1,4.5,7907696,95,95,5.8,4.4,3,9.4,5.8,9.3,60479,52792
8/29/2021,Ages_12-17_yrs,13338412,6.5,6.5,10316086,52.7,40.8,5.8,5.8,0,0,0,0,0,0
8/29/2021,Ages_65-74_yrs,29974116,14.5,14.5,27058775,94,84.9,15.2,15.2,1.5,56.5,59.5,56.2,419239,368108
8/29/2021,Ages_5-11_yrs,192922,0.1,0.1,120350,0.7,0.4,0.1,0.1,0,0,0,0,0,0
8/29/2021,Sex_unknown,1868025,0.9,0.9,1384727,,,0.8,0.8,0.3,0.1,0.5,0.1,572,547
8/29/2021,Sex_Female,107537158,52.6,52.1,93180520,63.8,55.3,52.8,52.4,1.6,52.3,54.7,52.5,387518,343287
8/29/2021,Ages_<12yrs,203945,0.1,0.1,123928,0.4,0.3,0.1,0.1,0,0,0,0,0,0
8/29/2021,Ages_50-64_yrs,51288517,24.9,24.9,45460790,80.6,71.4,25.5,25.5,0,0,0,0,0,0
8/28/2021,Ages_<12yrs,203900,0.1,0.1,123899,0.4,0.3,0.1,0.1,0,0,0,0,0,0
8/28/2021,Race_eth_unknown,54443197,35.9,26.4,41382332,,,30.3,23.3,0.9,15.1,30.5,15,95190,89005
8/28/2021,US,206075788,,100,177785681,62.1,53.5,,100,1.6,,,,723762,682926
8/28/2021,Sex_unknown,1867216,0.9,0.9,1384385,,,0.8,0.8,0.3,0.1,0.5,0.1,570,559
8/28/2021,Age_unknown,21661,0,0,5174,,,0,0,0,0,0,0,0,0
8/28/2021,Ages_12-17_yrs,13303910,6.5,6.5,10270380,52.6,40.6,5.8,5.8,0,0,0,0,0,0
8/28/2021,Sex_known,204208572,100,99.1,176401296,,,100,99.2,1.6,100,100,100,723192,682367
8/28/2021,Sex_Male,96764808,47.4,47,83319062,59.2,51,47.2,46.9,1.7,47.8,45.3,47.7,345353,325281
8/28/2021,Ages_50-64_yrs,51257646,24.9,24.9,45426508,80.5,71.4,25.6,25.6,0,0,0,0,0,0
8/28/2021,Ages_25-39_yrs,43126016,20.9,20.9,36162871,63.1,52.9,20.3,20.3,0,0,0,0,0,0
8/28/2021,Race_eth_NHBlack,14548628,9.6,7.1,12521465,35.3,30.4,9.2,7,1,4.3,8.1,4.4,27231,26154
8/28/2021,Race_eth_NHAsian,10095122,6.7,4.9,9556703,53.1,50.3,7,5.4,1.6,3.5,4,3.5,22131,20744
8/28/2021,Race_eth_NHAIAN,1305838,0.9,0.6,1108043,53.6,45.5,0.8,0.6,1.6,0.6,0.6,0.6,3462,3367
8/28/2021,Ages_16-17_yrs,4875547,2.4,2.4,3942130,58.1,47,2.2,2.2,0,0,0,0,0,0
8/28/2021,Ages_12-15_yrs,8428363,4.1,4.1,6328250,49.8,37.4,3.6,3.6,0,0,0,0,0,0
8/28/2021,Ages_75+_yrs,20386539,9.9,9.9,18392061,89,80.3,10.3,10.3,1.7,43.5,40.5,43.6,314501,298000
8/28/2021,Ages_65-74_yrs,29966087,14.5,14.5,27051338,94,84.8,15.2,15.2,1.5,56.5,59.5,56.4,409261,384926
8/28/2021,Sex_Female,107443764,52.6,52.1,93082234,63.7,55.2,52.8,52.4,1.5,52.2,54.7,52.3,377839,357086
8/28/2021,Race_eth_NHWhite,86639364,57.1,42,80067479,43.9,40.6,58.7,45,1.9,75.8,71.7,75.7,476422,449734
8/28/2021,Race_eth_NHMult_Oth,9190970,6.1,4.5,7896380,95,95,5.8,4.4,2.9,9.4,5.8,9.3,59026,55345
8/28/2021,Age_known,206054127,100,100,177780507,,,100,100,1.6,100,100,100,723762,682926
8/28/2021,Race_eth_NHNHOPI,452794,0.3,0.2,401122,48.8,43.2,0.3,0.2,1.2,0.1,0.2,0.1,772,715
8/28/2021,Race_eth_known,151632586,100,73.6,136403344,,,100,76.7,1.8,100,100,100,628572,593921
8/28/2021,Ages_40-49_yrs,29537842,14.3,14.3,25433300,72.4,62.4,14.3,14.3,0,0,0,0,0,0
8/28/2021,Ages_5-11_yrs,192878,0.1,0.1,120321,0.7,0.4,0.1,0.1,0,0,0,0,0,0
8/28/2021,Race_eth_Hispanic,29399870,19.4,14.3,24852152,46.1,39,18.2,14,1.2,6.3,9.7,6.4,39528,37862
8/28/2021,Ages_18-24_yrs,18272187,8.9,8.9,14920150,59.7,48.8,8.4,8.4,0,0,0,0,0,0
8/28/2021,Ages_<5yrs,7078,0,0,2511,0,0,0,0,0,0,0,0,0,0
8/27/2021,Ages_75+_yrs,20379346,9.9,9.9,18385860,89,80.3,10.4,10.4,1.6,43.4,40.5,43.6,300794,291881
8/27/2021,Race_eth_NHWhite,86537722,57.2,42.1,79954410,43.9,40.5,58.7,45.1,1.8,75.8,71.7,75.8,455933,440848
8/27/2021,Race_eth_unknown,54359651,35.9,26.4,41315793,,,30.3,23.3,0.9,15.2,30.5,15.1,91199,87876
8/27/2021,Ages_40-49_yrs,29489448,14.3,14.3,25380971,72.3,62.2,14.3,14.3,0,0,0,0,0,0
8/27/2021,Ages_12-15_yrs,8381044,4.1,4.1,6267847,49.5,37.1,3.5,3.5,0,0,0,0,0,0
8/27/2021,Race_eth_Hispanic,29324002,19.4,14.3,24764686,46,38.8,18.2,14,1.1,6.3,9.7,6.3,37685,36764
8/27/2021,Sex_known,203889491,100,99.1,176063280,,,100,99.2,1.5,100,100,100,691822,668980
8/27/2021,Race_eth_known,151395622,100,73.6,136131168,,,100,76.7,1.7,100,100,100,601172,581645
8/27/2021,Race_eth_NHNHOPI,451835,0.3,0.2,400023,48.7,43.1,0.3,0.2,1.2,0.1,0.2,0.1,736,707
8/27/2021,Sex_Female,107286424,52.6,52.1,92916273,63.7,55.1,52.8,52.4,1.5,52.2,54.7,52.2,360941,349534
8/27/2021,Ages_50-64_yrs,51204366,24.9,24.9,45365638,80.4,71.3,25.6,25.6,0,0,0,0,0,0
8/27/2021,Sex_Male,96603067,47.4,47,83147007,59.1,50.9,47.2,46.9,1.6,47.8,45.3,47.8,330881,319446
8/27/2021,Ages_65-74_yrs,29951942,14.6,14.6,27037683,93.9,84.8,15.2,15.2,1.4,56.6,59.5,56.4,391577,377640
8/27/2021,Ages_<12yrs,203785,0.1,0.1,123838,0.4,0.3,0.1,0.1,0,0,0,0,0,0
8/27/2021,Race_eth_NHBlack,14514794,9.6,7.1,12482565,35.2,30.3,9.2,7,0.9,4.3,8.1,4.4,26055,25399
8/27/2021,Race_eth_NHMult_Oth,9176455,6.1,4.5,7877434,95,95,5.8,4.4,2.8,9.4,5.8,9.4,56603,54635
8/27/2021,Ages_12-17_yrs,13238132,6.4,6.4,10187510,52.3,40.3,5.7,5.7,0,0,0,0,0,0
8/27/2021,Ages_25-39_yrs,43037499,20.9,20.9,36079404,62.9,52.8,20.3,20.3,0,0,0,0,0,0
8/27/2021,Age_known,205733628,100,100,177441793,,,100,100,1.5,100,100,100,692371,669521
8/27/2021,Sex_unknown,1865787,0.9,0.9,1383686,,,0.8,0.8,0.2,0.1,0.5,0.1,549,541
8/27/2021,US,205755278,,100,177446966,62,53.4,,100,1.5,,,,692371,669521
8/27/2021,Ages_<5yrs,7076,0,0,2506,0,0,0,0,0,0,0,0,0,0
